"Plot Title: 21411021"
"#","Date Time, GMT+06:00","Abs Pres, kPa (LGR S/N: 21411021, SEN S/N: 21411021)","Temp, °C (LGR S/N: 21411021, SEN S/N: 21411021)","Coupler Detached (LGR S/N: 21411021)","Coupler Attached (LGR S/N: 21411021)","Host Connected (LGR S/N: 21411021)","Stopped (LGR S/N: 21411021)","End Of File (LGR S/N: 21411021)"
4004,01/31/2023 04:00:00 AM,173.970,-5.745,,,,,
4005,01/31/2023 05:00:00 AM,173.970,-5.745,,,,,
4006,01/31/2023 06:00:00 AM,173.970,-5.745,,,,,
4007,01/31/2023 07:00:00 AM,173.970,-5.745,,,,,
4008,01/31/2023 08:00:00 AM,173.970,-5.745,,,,,
4009,01/31/2023 09:00:00 AM,173.970,-5.745,,,,,
4010,01/31/2023 10:00:00 AM,173.970,-5.745,,,,,
4011,01/31/2023 11:00:00 AM,173.970,-5.745,,,,,
4012,01/31/2023 12:00:00 PM,173.970,-5.745,,,,,
4013,01/31/2023 01:00:00 PM,173.970,-5.745,,,,,
4014,01/31/2023 02:00:00 PM,173.970,-5.745,,,,,
4015,01/31/2023 03:00:00 PM,173.970,-5.745,,,,,
4016,01/31/2023 04:00:00 PM,173.970,-5.745,,,,,
4017,01/31/2023 05:00:00 PM,173.970,-5.745,,,,,
4018,01/31/2023 06:00:00 PM,173.970,-5.745,,,,,
4019,01/31/2023 07:00:00 PM,173.970,-5.745,,,,,
4020,01/31/2023 08:00:00 PM,173.970,-5.745,,,,,
4021,01/31/2023 09:00:00 PM,173.970,-5.745,,,,,
4022,01/31/2023 10:00:00 PM,173.970,-5.745,,,,,
4023,01/31/2023 11:00:00 PM,173.970,-5.745,,,,,
4024,02/01/2023 12:00:00 AM,173.970,-5.745,,,,,
4025,02/01/2023 01:00:00 AM,173.981,-5.620,,,,,
4026,02/01/2023 02:00:00 AM,173.981,-5.620,,,,,
4027,02/01/2023 03:00:00 AM,173.981,-5.620,,,,,
4028,02/01/2023 04:00:00 AM,173.981,-5.620,,,,,
4029,02/01/2023 05:00:00 AM,173.981,-5.620,,,,,
4030,02/01/2023 06:00:00 AM,173.981,-5.620,,,,,
4031,02/01/2023 07:00:00 AM,173.981,-5.620,,,,,
4032,02/01/2023 08:00:00 AM,173.981,-5.620,,,,,
4033,02/01/2023 09:00:00 AM,173.981,-5.620,,,,,
4034,02/01/2023 10:00:00 AM,173.981,-5.620,,,,,
4035,02/01/2023 11:00:00 AM,173.981,-5.620,,,,,
4036,02/01/2023 12:00:00 PM,173.970,-5.745,,,,,
4037,02/01/2023 01:00:00 PM,173.970,-5.745,,,,,
4038,02/01/2023 02:00:00 PM,173.970,-5.745,,,,,
4039,02/01/2023 03:00:00 PM,173.970,-5.745,,,,,
4040,02/01/2023 04:00:00 PM,173.970,-5.745,,,,,
4041,02/01/2023 05:00:00 PM,173.970,-5.745,,,,,
4042,02/01/2023 06:00:00 PM,173.970,-5.745,,,,,
4043,02/01/2023 07:00:00 PM,173.970,-5.745,,,,,
4044,02/01/2023 08:00:00 PM,173.970,-5.745,,,,,
4045,02/01/2023 09:00:00 PM,173.970,-5.745,,,,,
4046,02/01/2023 10:00:00 PM,173.981,-5.745,,,,,
4047,02/01/2023 11:00:00 PM,173.981,-5.745,,,,,
4048,02/02/2023 12:00:00 AM,173.981,-5.745,,,,,
4049,02/02/2023 01:00:00 AM,173.981,-5.745,,,,,
4050,02/02/2023 02:00:00 AM,173.981,-5.745,,,,,
4051,02/02/2023 03:00:00 AM,173.981,-5.745,,,,,
4052,02/02/2023 04:00:00 AM,173.981,-5.745,,,,,
4053,02/02/2023 05:00:00 AM,173.992,-5.620,,,,,
4054,02/02/2023 06:00:00 AM,173.992,-5.620,,,,,
4055,02/02/2023 07:00:00 AM,173.992,-5.620,,,,,
4056,02/02/2023 08:00:00 AM,173.992,-5.620,,,,,
4057,02/02/2023 09:00:00 AM,173.992,-5.620,,,,,
4058,02/02/2023 10:00:00 AM,173.992,-5.620,,,,,
4059,02/02/2023 11:00:00 AM,173.992,-5.620,,,,,
4060,02/02/2023 12:00:00 PM,173.992,-5.620,,,,,
4061,02/02/2023 01:00:00 PM,173.981,-5.745,,,,,
4062,02/02/2023 02:00:00 PM,173.981,-5.745,,,,,
4063,02/02/2023 03:00:00 PM,173.981,-5.745,,,,,
4064,02/02/2023 04:00:00 PM,173.981,-5.745,,,,,
4065,02/02/2023 05:00:00 PM,173.981,-5.745,,,,,
4066,02/02/2023 06:00:00 PM,173.992,-5.620,,,,,
4067,02/02/2023 07:00:00 PM,173.992,-5.620,,,,,
4068,02/02/2023 08:00:00 PM,173.992,-5.620,,,,,
4069,02/02/2023 09:00:00 PM,173.992,-5.620,,,,,
4070,02/02/2023 10:00:00 PM,173.992,-5.620,,,,,
4071,02/02/2023 11:00:00 PM,173.992,-5.620,,,,,
4072,02/03/2023 12:00:00 AM,173.992,-5.620,,,,,
4073,02/03/2023 01:00:00 AM,173.992,-5.620,,,,,
4074,02/03/2023 02:00:00 AM,173.992,-5.620,,,,,
4075,02/03/2023 03:00:00 AM,173.992,-5.620,,,,,
4076,02/03/2023 04:00:00 AM,174.002,-5.496,,,,,
4077,02/03/2023 05:00:00 AM,174.002,-5.496,,,,,
4078,02/03/2023 06:00:00 AM,174.002,-5.496,,,,,
4079,02/03/2023 07:00:00 AM,174.002,-5.496,,,,,
4080,02/03/2023 08:00:00 AM,174.002,-5.496,,,,,
4081,02/03/2023 09:00:00 AM,174.002,-5.496,,,,,
4082,02/03/2023 10:00:00 AM,174.002,-5.496,,,,,
4083,02/03/2023 11:00:00 AM,174.002,-5.496,,,,,
4084,02/03/2023 12:00:00 PM,174.002,-5.496,,,,,
4085,02/03/2023 01:00:00 PM,174.002,-5.496,,,,,
4086,02/03/2023 02:00:00 PM,174.002,-5.496,,,,,
4087,02/03/2023 03:00:00 PM,174.002,-5.496,,,,,
4088,02/03/2023 04:00:00 PM,174.002,-5.496,,,,,
4089,02/03/2023 05:00:00 PM,174.002,-5.496,,,,,
4090,02/03/2023 06:00:00 PM,174.002,-5.496,,,,,
4091,02/03/2023 07:00:00 PM,174.002,-5.496,,,,,
4092,02/03/2023 08:00:00 PM,174.013,-5.372,,,,,
4093,02/03/2023 09:00:00 PM,174.024,-5.372,,,,,
4094,02/03/2023 10:00:00 PM,174.024,-5.372,,,,,
4095,02/03/2023 11:00:00 PM,174.024,-5.372,,,,,
4096,02/04/2023 12:00:00 AM,174.024,-5.372,,,,,
4097,02/04/2023 01:00:00 AM,174.024,-5.372,,,,,
4098,02/04/2023 02:00:00 AM,174.024,-5.372,,,,,
4099,02/04/2023 03:00:00 AM,174.034,-5.249,,,,,
4100,02/04/2023 04:00:00 AM,174.034,-5.249,,,,,
4101,02/04/2023 05:00:00 AM,174.034,-5.249,,,,,
4102,02/04/2023 06:00:00 AM,174.034,-5.249,,,,,
4103,02/04/2023 07:00:00 AM,174.034,-5.249,,,,,
4104,02/04/2023 08:00:00 AM,174.034,-5.249,,,,,
4105,02/04/2023 09:00:00 AM,174.034,-5.249,,,,,
4106,02/04/2023 10:00:00 AM,174.034,-5.249,,,,,
4107,02/04/2023 11:00:00 AM,174.034,-5.249,,,,,
4108,02/04/2023 12:00:00 PM,174.034,-5.249,,,,,
4109,02/04/2023 01:00:00 PM,174.034,-5.249,,,,,
4110,02/04/2023 02:00:00 PM,174.034,-5.249,,,,,
4111,02/04/2023 03:00:00 PM,174.034,-5.249,,,,,
4112,02/04/2023 04:00:00 PM,174.034,-5.249,,,,,
4113,02/04/2023 05:00:00 PM,174.034,-5.249,,,,,
4114,02/04/2023 06:00:00 PM,174.034,-5.249,,,,,
4115,02/04/2023 07:00:00 PM,174.034,-5.249,,,,,
4116,02/04/2023 08:00:00 PM,174.034,-5.249,,,,,
4117,02/04/2023 09:00:00 PM,174.034,-5.249,,,,,
4118,02/04/2023 10:00:00 PM,174.034,-5.249,,,,,
4119,02/04/2023 11:00:00 PM,174.034,-5.249,,,,,
4120,02/05/2023 12:00:00 AM,174.045,-5.125,,,,,
4121,02/05/2023 01:00:00 AM,174.045,-5.125,,,,,
4122,02/05/2023 02:00:00 AM,174.045,-5.125,,,,,
4123,02/05/2023 03:00:00 AM,174.045,-5.125,,,,,
4124,02/05/2023 04:00:00 AM,174.045,-5.125,,,,,
4125,02/05/2023 05:00:00 AM,174.045,-5.125,,,,,
4126,02/05/2023 06:00:00 AM,174.045,-5.125,,,,,
4127,02/05/2023 07:00:00 AM,174.045,-5.125,,,,,
4128,02/05/2023 08:00:00 AM,174.045,-5.125,,,,,
4129,02/05/2023 09:00:00 AM,174.045,-5.125,,,,,
4130,02/05/2023 10:00:00 AM,174.045,-5.125,,,,,
4131,02/05/2023 11:00:00 AM,174.034,-5.249,,,,,
4132,02/05/2023 12:00:00 PM,174.034,-5.249,,,,,
4133,02/05/2023 01:00:00 PM,174.034,-5.249,,,,,
4134,02/05/2023 02:00:00 PM,174.034,-5.249,,,,,
4135,02/05/2023 03:00:00 PM,174.045,-5.249,,,,,
4136,02/05/2023 04:00:00 PM,174.045,-5.249,,,,,
4137,02/05/2023 05:00:00 PM,174.045,-5.249,,,,,
4138,02/05/2023 06:00:00 PM,174.045,-5.249,,,,,
4139,02/05/2023 07:00:00 PM,174.045,-5.249,,,,,
4140,02/05/2023 08:00:00 PM,174.045,-5.249,,,,,
4141,02/05/2023 09:00:00 PM,174.045,-5.249,,,,,
4142,02/05/2023 10:00:00 PM,174.045,-5.249,,,,,
4143,02/05/2023 11:00:00 PM,174.045,-5.249,,,,,
4144,02/06/2023 12:00:00 AM,174.045,-5.249,,,,,
4145,02/06/2023 01:00:00 AM,174.045,-5.249,,,,,
4146,02/06/2023 02:00:00 AM,174.045,-5.249,,,,,
4147,02/06/2023 03:00:00 AM,174.045,-5.249,,,,,
4148,02/06/2023 04:00:00 AM,174.045,-5.249,,,,,
4149,02/06/2023 05:00:00 AM,174.045,-5.249,,,,,
4150,02/06/2023 06:00:00 AM,174.045,-5.249,,,,,
4151,02/06/2023 07:00:00 AM,174.045,-5.249,,,,,
4152,02/06/2023 08:00:00 AM,174.045,-5.249,,,,,
4153,02/06/2023 09:00:00 AM,174.045,-5.249,,,,,
4154,02/06/2023 10:00:00 AM,174.045,-5.249,,,,,
4155,02/06/2023 11:00:00 AM,174.045,-5.249,,,,,
4156,02/06/2023 12:00:00 PM,174.045,-5.249,,,,,
4157,02/06/2023 01:00:00 PM,174.045,-5.249,,,,,
4158,02/06/2023 02:00:00 PM,174.045,-5.249,,,,,
4159,02/06/2023 03:00:00 PM,174.045,-5.249,,,,,
4160,02/06/2023 04:00:00 PM,174.045,-5.249,,,,,
4161,02/06/2023 05:00:00 PM,174.045,-5.249,,,,,
4162,02/06/2023 06:00:00 PM,174.045,-5.249,,,,,
4163,02/06/2023 07:00:00 PM,174.045,-5.249,,,,,
4164,02/06/2023 08:00:00 PM,174.045,-5.249,,,,,
4165,02/06/2023 09:00:00 PM,174.045,-5.249,,,,,
4166,02/06/2023 10:00:00 PM,174.045,-5.249,,,,,
4167,02/06/2023 11:00:00 PM,174.045,-5.249,,,,,
4168,02/07/2023 12:00:00 AM,174.045,-5.249,,,,,
4169,02/07/2023 01:00:00 AM,174.045,-5.249,,,,,
4170,02/07/2023 02:00:00 AM,174.045,-5.249,,,,,
4171,02/07/2023 03:00:00 AM,174.045,-5.249,,,,,
4172,02/07/2023 04:00:00 AM,174.045,-5.249,,,,,
4173,02/07/2023 05:00:00 AM,174.045,-5.249,,,,,
4174,02/07/2023 06:00:00 AM,174.045,-5.249,,,,,
4175,02/07/2023 07:00:00 AM,174.045,-5.249,,,,,
4176,02/07/2023 08:00:00 AM,174.045,-5.249,,,,,
4177,02/07/2023 09:00:00 AM,174.045,-5.249,,,,,
4178,02/07/2023 10:00:00 AM,174.045,-5.249,,,,,
4179,02/07/2023 11:00:00 AM,174.045,-5.249,,,,,
4180,02/07/2023 12:00:00 PM,174.045,-5.249,,,,,
4181,02/07/2023 01:00:00 PM,174.045,-5.249,,,,,
4182,02/07/2023 02:00:00 PM,174.045,-5.249,,,,,
4183,02/07/2023 03:00:00 PM,174.035,-5.372,,,,,
4184,02/07/2023 04:00:00 PM,174.035,-5.372,,,,,
4185,02/07/2023 05:00:00 PM,174.045,-5.372,,,,,
4186,02/07/2023 06:00:00 PM,174.045,-5.372,,,,,
4187,02/07/2023 07:00:00 PM,174.045,-5.372,,,,,
4188,02/07/2023 08:00:00 PM,174.045,-5.372,,,,,
4189,02/07/2023 09:00:00 PM,174.045,-5.372,,,,,
4190,02/07/2023 10:00:00 PM,174.045,-5.372,,,,,
4191,02/07/2023 11:00:00 PM,174.045,-5.372,,,,,
4192,02/08/2023 12:00:00 AM,174.045,-5.372,,,,,
4193,02/08/2023 01:00:00 AM,174.045,-5.372,,,,,
4194,02/08/2023 02:00:00 AM,174.045,-5.372,,,,,
4195,02/08/2023 03:00:00 AM,174.045,-5.372,,,,,
4196,02/08/2023 04:00:00 AM,174.045,-5.372,,,,,
4197,02/08/2023 05:00:00 AM,174.045,-5.372,,,,,
4198,02/08/2023 06:00:00 AM,174.045,-5.372,,,,,
4199,02/08/2023 07:00:00 AM,174.045,-5.372,,,,,
4200,02/08/2023 08:00:00 AM,174.045,-5.372,,,,,
4201,02/08/2023 09:00:00 AM,174.045,-5.372,,,,,
4202,02/08/2023 10:00:00 AM,174.045,-5.372,,,,,
4203,02/08/2023 11:00:00 AM,174.035,-5.496,,,,,
4204,02/08/2023 12:00:00 PM,174.035,-5.496,,,,,
4205,02/08/2023 01:00:00 PM,174.035,-5.496,,,,,
4206,02/08/2023 02:00:00 PM,174.035,-5.496,,,,,
4207,02/08/2023 03:00:00 PM,174.035,-5.496,,,,,
4208,02/08/2023 04:00:00 PM,174.035,-5.496,,,,,
4209,02/08/2023 05:00:00 PM,174.035,-5.496,,,,,
4210,02/08/2023 06:00:00 PM,174.035,-5.496,,,,,
4211,02/08/2023 07:00:00 PM,174.035,-5.496,,,,,
4212,02/08/2023 08:00:00 PM,174.035,-5.496,,,,,
4213,02/08/2023 09:00:00 PM,174.035,-5.496,,,,,
4214,02/08/2023 10:00:00 PM,174.035,-5.496,,,,,
4215,02/08/2023 11:00:00 PM,174.035,-5.496,,,,,
4216,02/09/2023 12:00:00 AM,174.035,-5.496,,,,,
4217,02/09/2023 01:00:00 AM,174.035,-5.496,,,,,
4218,02/09/2023 02:00:00 AM,174.035,-5.496,,,,,
4219,02/09/2023 03:00:00 AM,174.035,-5.496,,,,,
4220,02/09/2023 04:00:00 AM,174.035,-5.496,,,,,
4221,02/09/2023 05:00:00 AM,174.035,-5.496,,,,,
4222,02/09/2023 06:00:00 AM,174.035,-5.496,,,,,
4223,02/09/2023 07:00:00 AM,174.035,-5.496,,,,,
4224,02/09/2023 08:00:00 AM,174.035,-5.496,,,,,
4225,02/09/2023 09:00:00 AM,174.035,-5.496,,,,,
4226,02/09/2023 10:00:00 AM,174.035,-5.496,,,,,
4227,02/09/2023 11:00:00 AM,174.035,-5.496,,,,,
4228,02/09/2023 12:00:00 PM,174.035,-5.496,,,,,
4229,02/09/2023 01:00:00 PM,174.035,-5.496,,,,,
4230,02/09/2023 02:00:00 PM,174.035,-5.496,,,,,
4231,02/09/2023 03:00:00 PM,174.035,-5.496,,,,,
4232,02/09/2023 04:00:00 PM,174.035,-5.496,,,,,
4233,02/09/2023 05:00:00 PM,174.035,-5.496,,,,,
4234,02/09/2023 06:00:00 PM,174.035,-5.496,,,,,
4235,02/09/2023 07:00:00 PM,174.035,-5.496,,,,,
4236,02/09/2023 08:00:00 PM,174.035,-5.496,,,,,
4237,02/09/2023 09:00:00 PM,174.035,-5.496,,,,,
4238,02/09/2023 10:00:00 PM,174.035,-5.496,,,,,
4239,02/09/2023 11:00:00 PM,174.035,-5.496,,,,,
4240,02/10/2023 12:00:00 AM,174.045,-5.372,,,,,
4241,02/10/2023 01:00:00 AM,174.045,-5.372,,,,,
4242,02/10/2023 02:00:00 AM,174.045,-5.372,,,,,
4243,02/10/2023 03:00:00 AM,174.045,-5.372,,,,,
4244,02/10/2023 04:00:00 AM,174.045,-5.372,,,,,
4245,02/10/2023 05:00:00 AM,174.045,-5.372,,,,,
4246,02/10/2023 06:00:00 AM,174.056,-5.372,,,,,
4247,02/10/2023 07:00:00 AM,174.056,-5.372,,,,,
4248,02/10/2023 08:00:00 AM,174.056,-5.372,,,,,
4249,02/10/2023 09:00:00 AM,174.056,-5.372,,,,,
4250,02/10/2023 10:00:00 AM,174.067,-5.249,,,,,
4251,02/10/2023 11:00:00 AM,174.067,-5.249,,,,,
4252,02/10/2023 12:00:00 PM,174.067,-5.249,,,,,
4253,02/10/2023 01:00:00 PM,174.067,-5.249,,,,,
4254,02/10/2023 02:00:00 PM,174.067,-5.249,,,,,
4255,02/10/2023 03:00:00 PM,174.067,-5.249,,,,,
4256,02/10/2023 04:00:00 PM,174.067,-5.249,,,,,
4257,02/10/2023 05:00:00 PM,174.067,-5.249,,,,,
4258,02/10/2023 06:00:00 PM,174.067,-5.249,,,,,
4259,02/10/2023 07:00:00 PM,174.067,-5.249,,,,,
4260,02/10/2023 08:00:00 PM,174.067,-5.249,,,,,
4261,02/10/2023 09:00:00 PM,174.067,-5.249,,,,,
4262,02/10/2023 10:00:00 PM,174.067,-5.249,,,,,
4263,02/10/2023 11:00:00 PM,174.067,-5.249,,,,,
4264,02/11/2023 12:00:00 AM,174.067,-5.249,,,,,
4265,02/11/2023 01:00:00 AM,174.067,-5.249,,,,,
4266,02/11/2023 02:00:00 AM,174.067,-5.249,,,,,
4267,02/11/2023 03:00:00 AM,174.067,-5.249,,,,,
4268,02/11/2023 04:00:00 AM,174.067,-5.249,,,,,
4269,02/11/2023 05:00:00 AM,174.067,-5.249,,,,,
4270,02/11/2023 06:00:00 AM,174.067,-5.249,,,,,
4271,02/11/2023 07:00:00 AM,174.067,-5.249,,,,,
4272,02/11/2023 08:00:00 AM,174.067,-5.249,,,,,
4273,02/11/2023 09:00:00 AM,174.067,-5.249,,,,,
4274,02/11/2023 10:00:00 AM,174.067,-5.249,,,,,
4275,02/11/2023 11:00:00 AM,174.067,-5.249,,,,,
4276,02/11/2023 12:00:00 PM,174.067,-5.249,,,,,
4277,02/11/2023 01:00:00 PM,174.067,-5.249,,,,,
4278,02/11/2023 02:00:00 PM,174.067,-5.249,,,,,
4279,02/11/2023 03:00:00 PM,174.067,-5.249,,,,,
4280,02/11/2023 04:00:00 PM,174.067,-5.249,,,,,
4281,02/11/2023 05:00:00 PM,174.067,-5.249,,,,,
4282,02/11/2023 06:00:00 PM,174.067,-5.249,,,,,
4283,02/11/2023 07:00:00 PM,174.067,-5.249,,,,,
4284,02/11/2023 08:00:00 PM,174.067,-5.249,,,,,
4285,02/11/2023 09:00:00 PM,174.067,-5.249,,,,,
4286,02/11/2023 10:00:00 PM,174.067,-5.249,,,,,
4287,02/11/2023 11:00:00 PM,174.067,-5.249,,,,,
4288,02/12/2023 12:00:00 AM,174.067,-5.249,,,,,
4289,02/12/2023 01:00:00 AM,174.067,-5.249,,,,,
4290,02/12/2023 02:00:00 AM,174.067,-5.249,,,,,
4291,02/12/2023 03:00:00 AM,174.067,-5.249,,,,,
4292,02/12/2023 04:00:00 AM,174.067,-5.249,,,,,
4293,02/12/2023 05:00:00 AM,174.067,-5.249,,,,,
4294,02/12/2023 06:00:00 AM,174.067,-5.249,,,,,
4295,02/12/2023 07:00:00 AM,174.067,-5.249,,,,,
4296,02/12/2023 08:00:00 AM,174.067,-5.249,,,,,
4297,02/12/2023 09:00:00 AM,174.067,-5.249,,,,,
4298,02/12/2023 10:00:00 AM,174.078,-5.249,,,,,
4299,02/12/2023 11:00:00 AM,174.067,-5.249,,,,,
4300,02/12/2023 12:00:00 PM,174.078,-5.249,,,,,
4301,02/12/2023 01:00:00 PM,174.078,-5.249,,,,,
4302,02/12/2023 02:00:00 PM,174.078,-5.249,,,,,
4303,02/12/2023 03:00:00 PM,174.067,-5.372,,,,,
4304,02/12/2023 04:00:00 PM,174.067,-5.372,,,,,
4305,02/12/2023 05:00:00 PM,174.067,-5.372,,,,,
4306,02/12/2023 06:00:00 PM,174.067,-5.372,,,,,
4307,02/12/2023 07:00:00 PM,174.067,-5.372,,,,,
4308,02/12/2023 08:00:00 PM,174.067,-5.372,,,,,
4309,02/12/2023 09:00:00 PM,174.067,-5.372,,,,,
4310,02/12/2023 10:00:00 PM,174.067,-5.372,,,,,
4311,02/12/2023 11:00:00 PM,174.067,-5.372,,,,,
4312,02/13/2023 12:00:00 AM,174.067,-5.372,,,,,
4313,02/13/2023 01:00:00 AM,174.067,-5.372,,,,,
4314,02/13/2023 02:00:00 AM,174.067,-5.372,,,,,
4315,02/13/2023 03:00:00 AM,174.067,-5.372,,,,,
4316,02/13/2023 04:00:00 AM,174.067,-5.372,,,,,
4317,02/13/2023 05:00:00 AM,174.067,-5.372,,,,,
4318,02/13/2023 06:00:00 AM,174.067,-5.372,,,,,
4319,02/13/2023 07:00:00 AM,174.067,-5.372,,,,,
4320,02/13/2023 08:00:00 AM,174.067,-5.372,,,,,
4321,02/13/2023 09:00:00 AM,174.067,-5.372,,,,,
4322,02/13/2023 10:00:00 AM,174.067,-5.372,,,,,
4323,02/13/2023 11:00:00 AM,174.067,-5.372,,,,,
4324,02/13/2023 12:00:00 PM,174.067,-5.372,,,,,
4325,02/13/2023 01:00:00 PM,174.056,-5.496,,,,,
4326,02/13/2023 02:00:00 PM,174.056,-5.496,,,,,
4327,02/13/2023 03:00:00 PM,174.056,-5.496,,,,,
4328,02/13/2023 04:00:00 PM,174.056,-5.496,,,,,
4329,02/13/2023 05:00:00 PM,174.056,-5.496,,,,,
4330,02/13/2023 06:00:00 PM,174.056,-5.496,,,,,
4331,02/13/2023 07:00:00 PM,174.056,-5.496,,,,,
4332,02/13/2023 08:00:00 PM,174.046,-5.620,,,,,
4333,02/13/2023 09:00:00 PM,174.046,-5.620,,,,,
4334,02/13/2023 10:00:00 PM,174.046,-5.620,,,,,
4335,02/13/2023 11:00:00 PM,174.046,-5.620,,,,,
4336,02/14/2023 12:00:00 AM,174.046,-5.620,,,,,
4337,02/14/2023 01:00:00 AM,174.046,-5.620,,,,,
4338,02/14/2023 02:00:00 AM,174.046,-5.620,,,,,
4339,02/14/2023 03:00:00 AM,174.046,-5.620,,,,,
4340,02/14/2023 04:00:00 AM,174.046,-5.620,,,,,
4341,02/14/2023 05:00:00 AM,174.046,-5.620,,,,,
4342,02/14/2023 06:00:00 AM,174.046,-5.620,,,,,
4343,02/14/2023 07:00:00 AM,174.046,-5.620,,,,,
4344,02/14/2023 08:00:00 AM,174.046,-5.620,,,,,
4345,02/14/2023 09:00:00 AM,174.046,-5.620,,,,,
4346,02/14/2023 10:00:00 AM,174.046,-5.620,,,,,
4347,02/14/2023 11:00:00 AM,174.046,-5.620,,,,,
4348,02/14/2023 12:00:00 PM,174.046,-5.620,,,,,
4349,02/14/2023 01:00:00 PM,174.046,-5.620,,,,,
4350,02/14/2023 02:00:00 PM,174.046,-5.620,,,,,
4351,02/14/2023 03:00:00 PM,174.046,-5.620,,,,,
4352,02/14/2023 04:00:00 PM,174.046,-5.620,,,,,
4353,02/14/2023 05:00:00 PM,174.046,-5.620,,,,,
4354,02/14/2023 06:00:00 PM,174.046,-5.620,,,,,
4355,02/14/2023 07:00:00 PM,174.046,-5.620,,,,,
4356,02/14/2023 08:00:00 PM,174.046,-5.620,,,,,
4357,02/14/2023 09:00:00 PM,174.056,-5.496,,,,,
4358,02/14/2023 10:00:00 PM,174.056,-5.496,,,,,
4359,02/14/2023 11:00:00 PM,174.056,-5.496,,,,,
4360,02/15/2023 12:00:00 AM,174.056,-5.496,,,,,
4361,02/15/2023 01:00:00 AM,174.056,-5.496,,,,,
4362,02/15/2023 02:00:00 AM,174.056,-5.496,,,,,
4363,02/15/2023 03:00:00 AM,174.056,-5.496,,,,,
4364,02/15/2023 04:00:00 AM,174.056,-5.496,,,,,
4365,02/15/2023 05:00:00 AM,174.067,-5.372,,,,,
4366,02/15/2023 06:00:00 AM,174.067,-5.372,,,,,
4367,02/15/2023 07:00:00 AM,174.067,-5.372,,,,,
4368,02/15/2023 08:00:00 AM,174.067,-5.372,,,,,
4369,02/15/2023 09:00:00 AM,174.067,-5.372,,,,,
4370,02/15/2023 10:00:00 AM,174.067,-5.372,,,,,
4371,02/15/2023 11:00:00 AM,174.067,-5.372,,,,,
4372,02/15/2023 12:00:00 PM,174.067,-5.372,,,,,
4373,02/15/2023 01:00:00 PM,174.067,-5.372,,,,,
4374,02/15/2023 02:00:00 PM,174.067,-5.372,,,,,
4375,02/15/2023 03:00:00 PM,174.078,-5.372,,,,,
4376,02/15/2023 04:00:00 PM,174.078,-5.372,,,,,
4377,02/15/2023 05:00:00 PM,174.078,-5.372,,,,,
4378,02/15/2023 06:00:00 PM,174.078,-5.372,,,,,
4379,02/15/2023 07:00:00 PM,174.078,-5.372,,,,,
4380,02/15/2023 08:00:00 PM,174.078,-5.372,,,,,
4381,02/15/2023 09:00:00 PM,174.078,-5.372,,,,,
4382,02/15/2023 10:00:00 PM,174.088,-5.249,,,,,
4383,02/15/2023 11:00:00 PM,174.088,-5.249,,,,,
4384,02/16/2023 12:00:00 AM,174.088,-5.249,,,,,
4385,02/16/2023 01:00:00 AM,174.088,-5.249,,,,,
4386,02/16/2023 02:00:00 AM,174.088,-5.249,,,,,
4387,02/16/2023 03:00:00 AM,174.088,-5.249,,,,,
4388,02/16/2023 04:00:00 AM,174.088,-5.249,,,,,
4389,02/16/2023 05:00:00 AM,174.088,-5.249,,,,,
4390,02/16/2023 06:00:00 AM,174.088,-5.249,,,,,
4391,02/16/2023 07:00:00 AM,174.099,-5.125,,,,,
4392,02/16/2023 08:00:00 AM,174.099,-5.125,,,,,
4393,02/16/2023 09:00:00 AM,174.099,-5.125,,,,,
4394,02/16/2023 10:00:00 AM,174.099,-5.125,,,,,
4395,02/16/2023 11:00:00 AM,174.099,-5.125,,,,,
4396,02/16/2023 12:00:00 PM,174.099,-5.125,,,,,
4397,02/16/2023 01:00:00 PM,174.099,-5.125,,,,,
4398,02/16/2023 02:00:00 PM,174.099,-5.125,,,,,
4399,02/16/2023 03:00:00 PM,174.099,-5.125,,,,,
4400,02/16/2023 04:00:00 PM,174.099,-5.125,,,,,
4401,02/16/2023 05:00:00 PM,174.099,-5.125,,,,,
4402,02/16/2023 06:00:00 PM,174.099,-5.125,,,,,
4403,02/16/2023 07:00:00 PM,174.109,-5.003,,,,,
4404,02/16/2023 08:00:00 PM,174.109,-5.003,,,,,
4405,02/16/2023 09:00:00 PM,174.109,-5.003,,,,,
4406,02/16/2023 10:00:00 PM,174.109,-5.003,,,,,
4407,02/16/2023 11:00:00 PM,174.109,-5.003,,,,,
4408,02/17/2023 12:00:00 AM,174.109,-5.003,,,,,
4409,02/17/2023 01:00:00 AM,174.109,-5.003,,,,,
4410,02/17/2023 02:00:00 AM,174.109,-5.003,,,,,
4411,02/17/2023 03:00:00 AM,174.120,-4.880,,,,,
4412,02/17/2023 04:00:00 AM,174.120,-4.880,,,,,
4413,02/17/2023 05:00:00 AM,174.120,-4.880,,,,,
4414,02/17/2023 06:00:00 AM,174.120,-4.880,,,,,
4415,02/17/2023 07:00:00 AM,174.120,-4.880,,,,,
4416,02/17/2023 08:00:00 AM,174.120,-4.880,,,,,
4417,02/17/2023 09:00:00 AM,174.120,-4.880,,,,,
4418,02/17/2023 10:00:00 AM,174.120,-4.880,,,,,
4419,02/17/2023 11:00:00 AM,174.130,-4.758,,,,,
4420,02/17/2023 12:00:00 PM,174.130,-4.758,,,,,
4421,02/17/2023 01:00:00 PM,174.130,-4.758,,,,,
