date,level,water_temperature,atmo,atmo_temperature,wl_clean
2022-11-10 22:00:00,NA,-0.325,64.879,-8.847,NA
2022-11-10 23:00:00,NA,-0.325,64.881,-9.252,NA
2022-11-11 00:00:00,NA,-0.325,64.865,-10.214,NA
2022-11-11 01:00:00,NA,-0.325,64.844,-10.634,NA
2022-11-11 02:00:00,NA,-0.325,64.836,-11.2,NA
2022-11-11 03:00:00,NA,-0.437,64.825,-11.2,NA
2022-11-11 04:00:00,NA,-0.437,64.798,-11.922,NA
2022-11-11 05:00:00,NA,-0.437,64.805,-12.214,NA
2022-11-11 06:00:00,NA,-0.437,64.783,-12.214,NA
2022-11-11 07:00:00,NA,-0.437,64.786,-12.361,NA
2022-11-11 08:00:00,NA,-0.437,64.781,-12.658,NA
2022-11-11 09:00:00,NA,-0.549,64.813,-12.068,NA
2022-11-11 10:00:00,NA,-0.549,64.825,-10.353,NA
2022-11-11 11:00:00,NA,-0.549,64.827,-8.58,NA
2022-11-11 12:00:00,NA,-0.549,64.692,-6.373,NA
2022-11-11 13:00:00,NA,-0.549,64.652,-4.636,NA
2022-11-11 14:00:00,NA,-0.549,64.712,-2.377,NA
2022-11-11 15:00:00,NA,-0.549,64.735,-2.61,NA
2022-11-11 16:00:00,NA,-0.549,64.733,-1.914,NA
2022-11-11 17:00:00,NA,-0.549,64.769,-2.844,NA
2022-11-11 18:00:00,NA,-0.549,64.758,-4.758,NA
2022-11-11 19:00:00,NA,-0.549,64.782,-5.87,NA
2022-11-11 20:00:00,NA,-0.549,64.801,-6.626,NA
2022-11-11 21:00:00,NA,-0.662,64.8,-7.787,NA
2022-11-11 22:00:00,NA,-0.662,64.829,-8.314,NA
2022-11-11 23:00:00,NA,-0.662,64.819,-9.388,NA
2022-11-12 00:00:00,NA,-0.662,64.812,-9.525,NA
2022-11-12 01:00:00,NA,-0.662,64.805,-9.662,NA
2022-11-12 02:00:00,NA,-0.662,64.784,-10.075,NA
2022-11-12 03:00:00,NA,-0.662,64.766,-10.214,NA
2022-11-12 04:00:00,NA,-0.662,64.744,-10.634,NA
2022-11-12 05:00:00,NA,-0.662,64.748,-11.2,NA
2022-11-12 06:00:00,NA,-0.662,64.759,-11.2,NA
2022-11-12 07:00:00,NA,-0.774,64.744,-11.487,NA
2022-11-12 08:00:00,NA,-0.774,64.791,-11.631,NA
2022-11-12 09:00:00,NA,-0.774,64.773,-11.776,NA
2022-11-12 10:00:00,NA,-0.774,64.799,-10.214,NA
2022-11-12 11:00:00,NA,-0.774,64.822,-8.447,NA
2022-11-12 12:00:00,NA,-0.774,64.663,-6.499,NA
2022-11-12 13:00:00,NA,-0.887,64.646,-5.003,NA
2022-11-12 14:00:00,NA,-0.887,64.707,-2.727,NA
2022-11-12 15:00:00,NA,-0.887,64.752,-1.228,NA
2022-11-12 16:00:00,NA,-0.887,64.739,-2.03,NA
2022-11-12 17:00:00,NA,-0.887,64.768,-2.61,NA
2022-11-12 18:00:00,NA,-0.887,64.773,-5.372,NA
2022-11-12 19:00:00,NA,-0.887,64.808,-6.246,NA
2022-11-12 20:00:00,NA,-0.887,64.825,-7.267,NA
2022-11-12 21:00:00,NA,-0.887,64.837,-7.918,NA
2022-11-12 22:00:00,NA,-0.887,64.838,-8.58,NA
2022-11-12 23:00:00,NA,-0.887,64.839,-8.982,NA
2022-11-13 00:00:00,NA,-0.887,64.802,-9.937,NA
2022-11-13 01:00:00,NA,-0.887,64.762,-10.075,NA
2022-11-13 02:00:00,NA,-0.887,64.729,-10.493,NA
2022-11-13 03:00:00,NA,-1.001,64.74,-10.916,NA
2022-11-13 04:00:00,NA,-1.001,64.685,-11.344,NA
2022-11-13 05:00:00,NA,-1.001,64.655,-11.487,NA
2022-11-13 06:00:00,NA,-1.001,64.658,-12.068,NA
2022-11-13 07:00:00,NA,-1.001,64.638,-12.658,NA
2022-11-13 08:00:00,NA,-1.114,64.641,-12.807,NA
2022-11-13 09:00:00,NA,-1.114,64.649,-12.658,NA
2022-11-13 10:00:00,NA,-1.114,64.63,-10.916,NA
2022-11-13 11:00:00,NA,-1.114,64.607,-8.982,NA
2022-11-13 12:00:00,NA,-1.228,64.499,-7.138,NA
2022-11-13 13:00:00,NA,-1.228,64.414,-4.758,NA
2022-11-13 14:00:00,NA,-1.228,64.436,-3.079,NA
2022-11-13 15:00:00,NA,-1.228,64.445,-0.887,NA
2022-11-13 16:00:00,NA,-1.228,64.398,-0.437,NA
2022-11-13 17:00:00,NA,-1.228,64.397,-1.228,NA
2022-11-13 18:00:00,NA,-1.228,64.376,-4.152,NA
2022-11-13 19:00:00,NA,-1.228,64.396,-5.372,NA
2022-11-13 20:00:00,NA,-1.228,64.397,-6.499,NA
2022-11-13 21:00:00,NA,-1.228,64.381,-7.527,NA
2022-11-13 22:00:00,NA,-1.228,64.366,-8.05,NA
2022-11-13 23:00:00,NA,-1.228,64.342,-8.314,NA
2022-11-14 00:00:00,NA,-1.228,64.315,-8.847,NA
2022-11-14 01:00:00,NA,-1.228,64.317,-9.252,NA
2022-11-14 02:00:00,NA,-1.341,64.285,-9.662,NA
2022-11-14 03:00:00,NA,-1.341,64.267,-9.799,NA
2022-11-14 04:00:00,NA,-1.341,64.201,-9.799,NA
2022-11-14 05:00:00,NA,-1.341,64.187,-10.075,NA
2022-11-14 06:00:00,NA,-1.341,64.19,-10.214,NA
2022-11-14 07:00:00,NA,-1.341,64.165,-10.493,NA
2022-11-14 08:00:00,NA,-1.456,64.187,-10.075,NA
2022-11-14 09:00:00,NA,-1.456,64.219,-9.662,NA
2022-11-14 10:00:00,NA,-1.456,64.22,-8.982,NA
2022-11-14 11:00:00,NA,-1.456,64.215,-8.182,NA
2022-11-14 12:00:00,NA,-1.456,64.197,-7.657,NA
2022-11-14 13:00:00,NA,-1.456,64.108,-5.125,NA
2022-11-14 14:00:00,NA,-1.456,64.17,-3.316,NA
2022-11-14 15:00:00,NA,-1.57,64.203,-2.844,NA
2022-11-14 16:00:00,NA,-1.456,64.253,-3.434,NA
2022-11-14 17:00:00,NA,-1.456,64.258,-5.003,NA
2022-11-14 18:00:00,NA,-1.456,64.285,-6.754,NA
2022-11-14 19:00:00,NA,-1.456,64.328,-7.01,NA
2022-11-14 20:00:00,NA,-1.456,64.338,-7.267,NA
2022-11-14 21:00:00,NA,-1.456,64.332,-7.397,NA
2022-11-14 22:00:00,NA,-1.456,64.381,-7.527,NA
2022-11-14 23:00:00,NA,-1.456,64.368,-7.787,NA
2022-11-15 00:00:00,NA,-1.456,64.335,-7.787,NA
2022-11-15 01:00:00,NA,-1.456,64.306,-7.918,NA
2022-11-15 02:00:00,NA,-1.456,64.279,-7.787,NA
2022-11-15 03:00:00,NA,-1.341,64.303,-7.527,NA
2022-11-15 04:00:00,NA,-1.341,64.27,-7.527,NA
2022-11-15 05:00:00,NA,-1.341,64.252,-7.657,NA
2022-11-15 06:00:00,NA,-1.341,64.224,-7.787,NA
2022-11-15 07:00:00,NA,-1.341,64.219,-7.657,NA
2022-11-15 08:00:00,NA,-1.341,64.181,-7.527,NA
2022-11-15 09:00:00,NA,-1.456,64.151,-7.01,NA
2022-11-15 10:00:00,NA,-1.456,64.213,-6.882,NA
2022-11-15 11:00:00,NA,-1.456,64.185,-5.62,NA
2022-11-15 12:00:00,NA,-1.456,64.065,-3.672,NA
2022-11-15 13:00:00,NA,-1.456,64.058,-1.114,NA
2022-11-15 14:00:00,NA,-1.456,64.115,-0.325,NA
2022-11-15 15:00:00,NA,-1.341,64.113,0.674,NA
2022-11-15 16:00:00,NA,-1.341,64.13,0.563,NA
2022-11-15 17:00:00,NA,-1.341,64.164,-0.213,NA
2022-11-15 18:00:00,NA,-1.341,64.209,-1.456,NA
2022-11-15 19:00:00,NA,-1.341,64.208,-2.727,NA
2022-11-15 20:00:00,NA,-1.228,64.204,-3.792,NA
2022-11-15 21:00:00,NA,-1.228,64.192,-4.514,NA
2022-11-15 22:00:00,NA,-1.228,64.203,-5.003,NA
2022-11-15 23:00:00,NA,-1.228,64.203,-5.003,NA
2022-11-16 00:00:00,NA,-1.228,64.191,-5.496,NA
2022-11-16 01:00:00,NA,-1.228,64.157,-5.745,NA
2022-11-16 02:00:00,NA,-1.228,64.109,-6.499,NA
2022-11-16 03:00:00,NA,-1.228,64.102,-6.882,NA
2022-11-16 04:00:00,NA,-1.228,64.067,-7.138,NA
2022-11-16 05:00:00,NA,-1.228,64.048,-7.527,NA
2022-11-16 06:00:00,NA,-1.228,64.073,-7.918,NA
2022-11-16 07:00:00,NA,-1.228,64.078,-8.713,NA
2022-11-16 08:00:00,NA,-1.228,64.06,-8.847,NA
2022-11-16 09:00:00,NA,-1.341,64.083,-8.847,NA
2022-11-16 10:00:00,NA,-1.341,64.118,-7.918,NA
2022-11-16 11:00:00,NA,-1.341,64.124,-6.882,NA
2022-11-16 12:00:00,NA,-1.341,64.017,-6.12,NA
2022-11-16 13:00:00,NA,-1.341,64.026,-4.514,NA
2022-11-16 14:00:00,NA,-1.456,64.004,-3.553,NA
2022-11-16 15:00:00,NA,-1.456,63.981,-2.844,NA
2022-11-16 16:00:00,NA,-1.456,63.981,-3.079,NA
2022-11-16 17:00:00,NA,-1.456,63.988,-3.911,NA
2022-11-16 18:00:00,NA,-1.456,63.978,-6.246,NA
2022-11-16 19:00:00,NA,-1.456,63.991,-6.882,NA
2022-11-16 20:00:00,NA,-1.341,64.028,-7.267,NA
2022-11-16 21:00:00,NA,-1.341,64.033,-7.397,NA
2022-11-16 22:00:00,NA,-1.341,64.036,-8.447,NA
2022-11-16 23:00:00,NA,-1.341,64.116,-8.847,NA
2022-11-17 00:00:00,NA,-1.341,64.129,-9.252,NA
2022-11-17 01:00:00,NA,-1.341,64.13,-9.662,NA
2022-11-17 02:00:00,NA,-1.341,64.158,-10.634,NA
2022-11-17 03:00:00,NA,-1.341,64.158,-11.487,NA
2022-11-17 04:00:00,NA,-1.456,64.147,-11.487,NA
2022-11-17 05:00:00,NA,-1.456,64.162,-10.774,NA
2022-11-17 06:00:00,NA,-1.456,64.231,-10.075,NA
2022-11-17 07:00:00,NA,-1.57,64.29,-10.214,NA
2022-11-17 08:00:00,NA,-1.57,64.316,-10.353,NA
2022-11-17 09:00:00,NA,-1.57,64.36,-10.353,NA
2022-11-17 10:00:00,NA,-1.684,64.415,-9.937,NA
2022-11-17 11:00:00,NA,-1.684,64.466,-9.799,NA
2022-11-17 12:00:00,NA,-1.684,64.507,-10.075,NA
2022-11-17 13:00:00,NA,-1.684,64.528,-9.662,NA
2022-11-17 14:00:00,NA,-1.799,64.553,-9.388,NA
2022-11-17 15:00:00,NA,-1.799,64.574,-8.982,NA
2022-11-17 16:00:00,NA,-1.799,64.643,-8.713,NA
2022-11-17 17:00:00,NA,-1.799,64.724,-7.527,NA
2022-11-17 18:00:00,NA,-1.799,64.74,-8.314,NA
2022-11-17 19:00:00,NA,-1.799,64.76,-8.58,NA
2022-11-17 20:00:00,NA,-1.799,64.787,-8.713,NA
2022-11-17 21:00:00,NA,-1.799,64.784,-8.982,NA
2022-11-17 22:00:00,NA,-1.799,64.766,-9.117,NA
2022-11-17 23:00:00,NA,-1.799,64.761,-9.662,NA
2022-11-18 00:00:00,NA,-1.799,64.684,-10.075,NA
2022-11-18 01:00:00,NA,-1.799,64.673,-10.075,NA
2022-11-18 02:00:00,NA,-1.799,64.659,-10.353,NA
2022-11-18 03:00:00,NA,-1.799,64.626,-10.353,NA
2022-11-18 04:00:00,NA,-1.799,64.6,-10.634,NA
2022-11-18 05:00:00,NA,-1.914,64.563,-10.493,NA
2022-11-18 06:00:00,NA,-1.914,64.556,-10.634,NA
2022-11-18 07:00:00,NA,-1.914,64.552,-10.493,NA
2022-11-18 08:00:00,NA,-1.914,64.563,-10.493,NA
2022-11-18 09:00:00,NA,-2.03,64.574,-10.075,NA
2022-11-18 10:00:00,NA,-2.03,64.571,-9.252,NA
2022-11-18 11:00:00,NA,-2.03,64.542,-7.397,NA
2022-11-18 12:00:00,NA,-2.03,64.418,-5.372,NA
2022-11-18 13:00:00,NA,-2.03,64.392,-3.079,NA
2022-11-18 14:00:00,NA,-2.03,64.428,-2.03,NA
2022-11-18 15:00:00,NA,-2.145,64.401,-0.887,NA
2022-11-18 16:00:00,NA,-2.03,64.366,-1.684,NA
2022-11-18 17:00:00,NA,-2.03,64.386,-2.962,NA
2022-11-18 18:00:00,NA,-2.03,64.403,-4.031,NA
2022-11-18 19:00:00,NA,-2.03,64.425,-4.758,NA
2022-11-18 20:00:00,NA,-2.03,64.468,-5.249,NA
2022-11-18 21:00:00,NA,-2.03,64.457,-5.496,NA
2022-11-18 22:00:00,NA,-1.914,64.428,-5.87,NA
2022-11-18 23:00:00,NA,-1.914,64.377,-5.995,NA
2022-11-19 00:00:00,NA,-1.914,64.399,-6.246,NA
2022-11-19 01:00:00,NA,-1.914,64.336,-6.626,NA
2022-11-19 02:00:00,NA,-1.914,64.319,-6.754,NA
2022-11-19 03:00:00,NA,-1.914,64.3,-7.138,NA
2022-11-19 04:00:00,NA,-1.799,64.237,-7.527,NA
2022-11-19 05:00:00,NA,-1.799,64.188,-7.397,NA
2022-11-19 06:00:00,NA,-1.914,64.183,-7.267,NA
2022-11-19 07:00:00,NA,-1.914,64.205,-7.267,NA
2022-11-19 08:00:00,NA,-1.914,64.178,-7.138,NA
2022-11-19 09:00:00,NA,-1.914,64.207,-7.01,NA
2022-11-19 10:00:00,NA,-1.914,64.235,-6.882,NA
2022-11-19 11:00:00,NA,-1.914,64.259,-6.373,NA
2022-11-19 12:00:00,NA,-1.914,64.267,-5.995,NA
2022-11-19 13:00:00,NA,-1.914,64.307,-5.372,NA
2022-11-19 14:00:00,NA,-1.914,64.341,-5.372,NA
2022-11-19 15:00:00,NA,-1.914,64.347,-4.758,NA
2022-11-19 16:00:00,NA,-1.914,64.419,-4.88,NA
2022-11-19 17:00:00,NA,-1.914,64.43,-5.125,NA
2022-11-19 18:00:00,NA,-1.914,64.474,-5.125,NA
2022-11-19 19:00:00,NA,-1.914,64.502,-5.249,NA
2022-11-19 20:00:00,NA,-1.799,64.556,-5.496,NA
2022-11-19 21:00:00,NA,-1.799,64.566,-5.995,NA
2022-11-19 22:00:00,NA,-1.799,64.56,-6.12,NA
2022-11-19 23:00:00,NA,-1.799,64.581,-6.373,NA
2022-11-20 00:00:00,NA,-1.799,64.566,-7.138,NA
2022-11-20 01:00:00,NA,-1.799,64.583,-7.01,NA
2022-11-20 02:00:00,NA,-1.799,64.599,-7.138,NA
2022-11-20 03:00:00,NA,-1.684,64.57,-7.267,NA
2022-11-20 04:00:00,NA,-1.684,64.561,-7.918,NA
2022-11-20 05:00:00,NA,-1.684,64.563,-8.314,NA
2022-11-20 06:00:00,NA,-1.684,64.583,-8.58,NA
2022-11-20 07:00:00,NA,-1.684,64.596,-8.314,NA
2022-11-20 08:00:00,NA,-1.684,64.581,-8.182,NA
2022-11-20 09:00:00,NA,-1.684,64.641,-8.314,NA
2022-11-20 10:00:00,NA,-1.684,64.643,-8.05,NA
2022-11-20 11:00:00,NA,-1.684,64.637,-7.267,NA
2022-11-20 12:00:00,NA,-1.684,64.554,-6.246,NA
2022-11-20 13:00:00,NA,-1.684,64.538,-5.87,NA
2022-11-20 14:00:00,NA,-1.684,64.574,-4.88,NA
2022-11-20 15:00:00,NA,-1.684,64.578,-5.745,NA
2022-11-20 16:00:00,NA,-1.684,64.591,-5.003,NA
2022-11-20 17:00:00,NA,-1.684,64.6,-5.745,NA
2022-11-20 18:00:00,NA,-1.684,64.604,-7.267,NA
2022-11-20 19:00:00,NA,-1.684,64.622,-7.787,NA
2022-11-20 20:00:00,NA,-1.684,64.643,-8.05,NA
2022-11-20 21:00:00,NA,-1.684,64.614,-8.182,NA
2022-11-20 22:00:00,NA,-1.684,64.618,-8.314,NA
2022-11-20 23:00:00,NA,-1.684,64.654,-8.05,NA
2022-11-21 00:00:00,NA,-1.57,64.598,-8.713,NA
2022-11-21 01:00:00,NA,-1.57,64.589,-9.117,NA
2022-11-21 02:00:00,NA,-1.57,64.557,-9.525,NA
2022-11-21 03:00:00,NA,-1.57,64.553,-9.388,NA
2022-11-21 04:00:00,NA,-1.684,64.53,-8.982,NA
2022-11-21 05:00:00,NA,-1.684,64.536,-8.847,NA
2022-11-21 06:00:00,NA,-1.684,64.581,-8.847,NA
2022-11-21 07:00:00,NA,-1.684,64.592,-8.847,NA
2022-11-21 08:00:00,NA,-1.684,64.631,-9.388,NA
2022-11-21 09:00:00,NA,-1.684,64.676,-9.799,NA
2022-11-21 10:00:00,NA,-1.684,64.725,-8.847,NA
2022-11-21 11:00:00,NA,-1.684,64.688,-7.138,NA
2022-11-21 12:00:00,NA,-1.684,64.562,-5.372,NA
2022-11-21 13:00:00,NA,-1.799,64.525,-3.079,NA
2022-11-21 14:00:00,NA,-1.799,64.53,-2.727,NA
2022-11-21 15:00:00,NA,-1.799,64.522,-0.662,NA
2022-11-21 16:00:00,NA,-1.799,64.522,-0.662,NA
2022-11-21 17:00:00,NA,-1.799,64.539,-2.03,NA
2022-11-21 18:00:00,NA,-1.799,64.531,-3.434,NA
2022-11-21 19:00:00,NA,-1.799,64.542,-4.636,NA
2022-11-21 20:00:00,NA,-1.799,64.558,-5.003,NA
2022-11-21 21:00:00,NA,-1.799,64.54,-5.372,NA
2022-11-21 22:00:00,NA,-1.799,64.531,-6.246,NA
2022-11-21 23:00:00,NA,-1.799,64.51,-7.138,NA
2022-11-22 00:00:00,NA,-1.799,64.477,-8.05,NA
2022-11-22 01:00:00,NA,-1.799,64.514,-8.182,NA
2022-11-22 02:00:00,NA,-1.799,64.481,-8.182,NA
2022-11-22 03:00:00,NA,-1.799,64.494,-8.58,NA
2022-11-22 04:00:00,NA,-1.799,64.501,-9.117,NA
2022-11-22 05:00:00,NA,-1.799,64.487,-9.388,NA
2022-11-22 06:00:00,NA,-1.799,64.513,-9.525,NA
2022-11-22 07:00:00,NA,-1.799,64.499,-9.799,NA
2022-11-22 08:00:00,NA,-1.799,64.514,-9.937,NA
2022-11-22 09:00:00,NA,-1.799,64.544,-9.799,NA
2022-11-22 10:00:00,NA,-1.799,64.546,-9.525,NA
2022-11-22 11:00:00,NA,-1.799,64.571,-9.252,NA
2022-11-22 12:00:00,NA,-1.799,64.57,-8.847,NA
2022-11-22 13:00:00,NA,-1.799,64.57,-8.847,NA
2022-11-22 14:00:00,NA,-1.799,64.547,-8.847,NA
2022-11-22 15:00:00,NA,-1.799,64.574,-8.982,NA
2022-11-22 16:00:00,NA,-1.799,64.596,-8.982,NA
2022-11-22 17:00:00,NA,-1.914,64.611,-9.117,NA
2022-11-22 18:00:00,NA,-1.799,64.62,-9.388,NA
2022-11-22 19:00:00,NA,-1.799,64.62,-9.388,NA
2022-11-22 20:00:00,NA,-1.799,64.649,-9.252,NA
2022-11-22 21:00:00,NA,-1.799,64.667,-9.117,NA
2022-11-22 22:00:00,NA,-1.799,64.673,-8.982,NA
2022-11-22 23:00:00,NA,-1.799,64.669,-8.847,NA
2022-11-23 00:00:00,NA,-1.799,64.647,-8.847,NA
2022-11-23 01:00:00,NA,-1.799,64.658,-8.847,NA
2022-11-23 02:00:00,NA,-1.799,64.649,-8.58,NA
2022-11-23 03:00:00,NA,-1.799,64.623,-8.447,NA
2022-11-23 04:00:00,NA,-1.799,64.612,-8.447,NA
2022-11-23 05:00:00,NA,-1.799,64.596,-8.314,NA
2022-11-23 06:00:00,NA,-1.799,64.596,-8.314,NA
2022-11-23 07:00:00,NA,-1.799,64.612,-8.447,NA
2022-11-23 08:00:00,NA,-1.799,64.62,-8.05,NA
2022-11-23 09:00:00,NA,-1.799,64.678,-7.787,NA
2022-11-23 10:00:00,NA,-1.799,64.695,-7.657,NA
2022-11-23 11:00:00,NA,-1.799,64.729,-7.657,NA
2022-11-23 12:00:00,NA,-1.799,64.724,-7.527,NA
2022-11-23 13:00:00,NA,-1.684,64.697,-7.397,NA
2022-11-23 14:00:00,NA,-1.684,64.703,-7.267,NA
2022-11-23 15:00:00,NA,-1.684,64.686,-7.397,NA
2022-11-23 16:00:00,NA,-1.684,64.708,-7.397,NA
2022-11-23 17:00:00,NA,-1.684,64.741,-7.397,NA
2022-11-23 18:00:00,NA,-1.684,64.752,-7.397,NA
2022-11-23 19:00:00,NA,-1.684,64.765,-7.138,NA
2022-11-23 20:00:00,NA,-1.684,64.776,-7.138,NA
2022-11-23 21:00:00,NA,-1.57,64.794,-7.01,NA
2022-11-23 22:00:00,NA,-1.57,64.811,-6.882,NA
2022-11-23 23:00:00,NA,-1.57,64.836,-7.267,NA
2022-11-24 00:00:00,NA,-1.57,64.879,-7.527,NA
2022-11-24 01:00:00,NA,-1.57,64.923,-7.527,NA
2022-11-24 02:00:00,NA,-1.57,64.923,-7.527,NA
2022-11-24 03:00:00,NA,-1.456,64.906,-7.657,NA
2022-11-24 04:00:00,NA,-1.456,64.91,-7.787,NA
2022-11-24 05:00:00,NA,-1.456,64.86,-7.918,NA
2022-11-24 06:00:00,NA,-1.456,64.899,-7.787,NA
2022-11-24 07:00:00,NA,-1.456,64.901,-7.527,NA
2022-11-24 08:00:00,NA,-1.456,64.901,-7.527,NA
2022-11-24 09:00:00,NA,-1.341,64.941,-7.397,NA
2022-11-24 10:00:00,NA,-1.341,64.976,-7.138,NA
2022-11-24 11:00:00,NA,-1.341,64.95,-6.754,NA
2022-11-24 12:00:00,NA,-1.341,64.924,-6.373,NA
2022-11-24 13:00:00,NA,-1.341,64.857,-5.003,NA
2022-11-24 14:00:00,NA,-1.341,64.864,-3.434,NA
2022-11-24 15:00:00,NA,-1.341,64.859,-1.57,NA
2022-11-24 16:00:00,NA,-1.341,64.844,-1.914,NA
2022-11-24 17:00:00,NA,-1.341,64.83,-3.434,NA
2022-11-24 18:00:00,NA,-1.228,64.825,-4.272,NA
2022-11-24 19:00:00,NA,-1.228,64.812,-5.003,NA
2022-11-24 20:00:00,NA,-1.228,64.828,-5.372,NA
2022-11-24 21:00:00,NA,-1.228,64.808,-6.246,NA
2022-11-24 22:00:00,NA,-1.228,64.792,-7.267,NA
2022-11-24 23:00:00,NA,-1.228,64.817,-7.657,NA
2022-11-25 00:00:00,NA,-1.228,64.795,-7.657,NA
2022-11-25 01:00:00,NA,-1.228,64.814,-7.267,NA
2022-11-25 02:00:00,NA,-1.228,64.752,-7.397,NA
2022-11-25 03:00:00,NA,-1.228,64.73,-7.397,NA
2022-11-25 04:00:00,NA,-1.114,64.727,-7.01,NA
2022-11-25 05:00:00,NA,-1.114,64.689,-6.882,NA
2022-11-25 06:00:00,NA,-1.114,64.684,-6.754,NA
2022-11-25 07:00:00,NA,-1.114,64.689,-6.882,NA
2022-11-25 08:00:00,NA,-1.114,64.694,-7.01,NA
2022-11-25 09:00:00,NA,-1.114,64.726,-7.267,NA
2022-11-25 10:00:00,NA,-1.114,64.73,-6.499,NA
